country,mode,column,n_forecasts,mae,rmse,bias,coverage,mean_interval_width,adaptive_beta_floor
KOR,nominal,flexible_arrival_mw,209664,0.20874588468294997,0.26383533305108564,-0.0003560702927771168,,,0.1
KOR,nominal,sst_c,209664,0.14986468028394,0.21225915351760113,-0.009133722734669765,,,0.1
KOR,nominal,wind_mw,209664,3.281645981191732,4.354252207445949,0.21331343876187073,,,0.1
KOR,nominal,carbon_kg_per_mwh,209664,15.194250035347972,20.93583939866873,-0.8200273234224894,,,0.1
KOR,static,fixed_load_mw,209664,0.4870627472399004,0.6157226246531211,0.010778489503145264,0.8447516025641025,0.6327282900290677,0.1
KOR,static,flexible_arrival_mw,209664,0.20874117738587214,0.2638811248503858,0.004619352644378403,0.8447516025641025,0.27116926948822323,0.1
KOR,static,sst_c,209664,0.15006780743375814,0.21203648576877784,0.0019743630624907515,0.8613495879120879,0.1810534322059987,0.1
KOR,static,wind_mw,209664,3.410975551204378,4.36347241490244,-0.32130442717983143,0.9267923916361417,4.004074945208685,0.1
KOR,static,carbon_kg_per_mwh,209664,15.218966998366087,20.919420133327066,-0.2846387145606825,0.8943547771672772,21.999322617143118,0.1
KOR,adaptive,fixed_load_mw,209664,0.5018361562551709,0.6433250038193927,-0.0015462023150466973,0.8960336538461539,0.813079157176147,0.1
KOR,adaptive,flexible_arrival_mw,209664,0.21507263839501534,0.2757107159225432,-0.0006626581350941267,0.8960336538461539,0.34846249595343887,0.1
KOR,adaptive,sst_c,209664,0.18622365725979664,0.2687696786291873,-0.00017761393955386756,0.8904151404151404,0.2897324371907654,0.1
KOR,adaptive,wind_mw,209664,3.473391752644608,5.194110110360461,0.007840133620264035,0.8959764194139194,3.1957626350579624,0.1
KOR,adaptive,carbon_kg_per_mwh,209664,18.282383004907246,25.675058040774378,-0.0025058100894315566,0.8928905296092796,28.320369857070123,0.1
